order_id,order_date,customer_id,customer_segment,customer_type,region,city,product_category,product_subcategory,payment_method,campaign_source,quantity,unit_price,discount_pct,shipping_days,returned
O2025843,2025-05-01,C1239,Corporate,Returning,South,Helsingborg,Electronics,Headphones,Invoice,social,1,353.93,0.057,5.0,No
O2025844,2025-09-18,C1095,Corporate,New,West,Halmstad,Beauty,Skincare,Invoice,Email,1,75.6,0.119,1.0,No
O2025845,2025-06-29,C1053,Consumer,New,West,Boras,Fashion,Accessories,Card,Social,1,36.18,0.078,3.0,Yes
O2025846,2025-01-15,C1207,Consumer,New,North,Stockholm,Electronics,Headphones,Card,Email,2,212.55,0.088,2.0,No
O2025847,2025-10-21,C1059,Small Business,New,South,Malmo,Fashion,Jackets,Invoice,Organic,1,211.97,0.058,4.0,No
O2025848,2025-04-23,C1086,Consumer,Returning,South,Helsingborg,Sports,Team Sports,Card,Organic,1,42.24,0.0,7.0,No
O2025849,2025-07-23,C1037,Consumer,VIP,West,Boras,Electronics,Headphones,Invoice,Organic,1,349.55,0.168,6.0,No
O2025850,2025-01-04,C1151,Consumer,Returning,West,Halmstad,Electronics,Laptop,Card,Organic,1,691.2,0.058,3.0,No
O2025851,2025-05-15,C1155,Corporate,New,South,Helsingborg,Beauty,Haircare,Card,Email,2,55.85,0.162,1.0,Yes
O2025852,2025-10-31,C1100,Small Business,New,West,Gothenburg,Home,Kitchen,Swish,Paid Search,1,18.55,0.127,6.0,Yes
O2025853,2025-09-14,C1078,Small Business,Returning,South,Helsingborg,Home,Furniture,Invoice,Social,1,388.94,0.032,5.0,No
O2025854,2025-12-24,C1235,Small Business,Returning,North,Stockholm,Sports,Fitness,Card,Organic,1,320.23,0.069,1.0,No
O2025855,2025-01-01,C1033,Small Business,Returning,South,Helsingborg,Electronics,Tablet,Swish,Social,1,375.62,0.055,2.0,No
O2025856,2025-11-17,C1244,Consumer,Returning,West,Boras,Fashion,Accessories,Card,Social,1,20.32,0.0,3.0,No
O2025857,2025-12-19,C1250,Corporate,Returning,North,Uppsala,Electronics,Headphones,Card,Affiliate,1,153.6,0.105,3.0,No
O2025858,2025-01-09,C1122,Corporate,New,East,Orebro,Fashion,Sportswear,PayPal,Paid Search,2,80.28,0.06,4.0,No
O2025859,2025-04-19,C1027,Small Business,Returning,North,Stockholm,Beauty,Makeup,Invoice,Social,2,44.22,0.012,4.0,No
O2025860,2025-04-24,C1098,Small Business,Returning,West,Halmstad,Electronics,Headphones,Swish,Affiliate,2,161.07,0.13,3.0,No
O2025861,2025-08-29,C1173,Corporate,New,West,Halmstad,Electronics,Headphones,Gift Card,Organic,2,184.86,0.045,1.0,No
O2025862,2025-08-20,C1198,Consumer,VIP,South,Helsingborg,Sports,Team Sports,Gift Card,Email,2,115.39,0.03,2.0,No
O2025863,2025-06-09,C1077,Consumer,New,North,Stockholm,Beauty,Makeup,Card,Paid Search,1,44.68,0.041,5.0,No
O2025864,2025-01-04,C1085,Small Business,Returning,West,Halmstad,Electronics,Mobile,Card,Direct,1,429.24,0.035,4.0,Yes
O2025865,2025-06-29,C1125,Small Business,Returning,East,Norrkoping,Fashion,Jackets,Card,Organic,2,165.15,0.089,2.0,Yes
O2025866,2025-03-18,C1174,Consumer,Returning,West,Boras,Electronics,Headphones,Invoice,Social,1,205.97,0.05,3.0,No
O2025867,2025-06-11,C1091,Corporate,VIP,South,Malmo,Fashion,Shoes,,Organic,1,136.54,0.12,4.0,Yes
O2025868,2025-10-16,C1205,Small Business,VIP,South,Malmo,Beauty,Fragrance,Card,Paid Search,2,82.34,0.11,2.0,No
O2025869,2025-09-26,C1178,Consumer,VIP,South,Malmo,Sports,Outdoor,card,Social,2,40.71,0.097,3.0,No
O2025870,2025-04-08,C1180,Corporate,Returning,North,Stockholm,Home,Decor,Card,Organic,1,100.91,0.0,4.0,No
O2025871,2025-05-24,C1025,Consumer,Returning,North,Uppsala,Fashion,Shoes,Invoice,Paid Search,2,101.03,0.133,4.0,No
O2025872,2025-10-23,C1109,Small Business,Returning,South,Helsingborg,Home,Furniture,Invoice,Organic,1,602.36,0.0,6.0,No
O2025873,2025-07-09,C1000,Small Business,Returning,West,Boras,Sports,Team Sports,Swish,Social,2,136.19,0.019,4.0,Yes
O2025874,2025-02-07,C1093,Small Business,Returning,West,Boras,Sports,Outdoor,Swish,Organic,1,202.34,0.076,1.0,No
O2025875,2025-05-03,C1259,Consumer,Returning,North,Stockholm,Home,Furniture,Card,Email,2,940.48,0.145,3.0,No
O2025876,2025-04-25,C1193,Corporate,Returning,North,Uppsala,Sports,Team Sports,Card,Email,1,87.67,0.067,4.0,No
O2025877,2025-02-12,C1017,Small Business,Returning,West,Gothenburg,Home,Lighting,Card,Affiliate,1,189.98,0.055,2.0,No
O2025878,2025-06-04,C1076,Consumer,New,North,Uppsala,Electronics,Laptop,Gift Card,Organic,1,1484.91,0.026,1.0,No
O2025879,2025-09-15,C1248,Consumer,New,West,Boras,Electronics,Laptop,Card,Organic,2,804.8,0.041,3.0,No
O2025880,2025-11-21,C1212,Corporate,New,South,Malmo,Sports,Fitness,Card,Direct,1,175.96,0.0,2.0,No
O2025881,2025-05-10,C1225,Small Business,Returning,North,Stockholm,Fashion,Jackets,Invoice,Organic,2,176.81,0.0,1.0,No
O2025882,2025-02-14,C1020,Consumer,Returning,East,Linkoping,Fashion,Sportswear,Invoice,Affiliate,4,83.86,0.066,2.0,No
O2025883,2025-07-10,C1000,Small Business,Returning,East,Linkoping,Electronics,Laptop,Invoice,Affiliate,2,1151.83,0.105,6.0,No
O2025884,2025-05-16,C1138,Consumer,New,South,Lund,Home,Decor,Card,Direct,1,79.73,0.0,5.0,No
O2025885,2025-06-20,C1141,Small Business,Returning,South,Malmo,Home,Kitchen,Swish,Paid Search,1,91.05,0.111,4.0,No
O2025886,2025-10-30,C1081,Consumer,Returning,North,Stockholm,Sports,Cycling,Swish,Organic,2,606.66,0.0,1.0,No
O2025887,2025-05-13,C1113,Small Business,Returning,South,Lund,Beauty,Haircare,Swish,Organic,1,44.54,0.057,2.0,No
O2025888,2025-03-27,C1245,Consumer,Returning,West,Boras,Fashion,Sportswear,Invoice,Email,2,93.02,0.257,3.0,Yes
O2025889,2025-01-08,C1136,Consumer,Returning,West,Halmstad,Fashion,Accessories,Card,Paid Search,1,48.22,0.084,3.0,No
O2025890,2025-07-31,C1241,Consumer,VIP,South,Lund,Fashion,Sportswear,Card,Social,1,63.04,0.122,3.0,Yes
O2025891,2025-08-02,C1177,Small Business,Returning,East,Linkoping,Beauty,Haircare,Swish,Organic,1,9.75,0.057,2.0,No
O2025892,2025-07-30,C1068,Consumer,New,East,Linkoping,Fashion,Jackets,Card,Social,2,214.3,0.04,4.0,No
O2025893,2025-02-10,C1197,Consumer,VIP,North,Uppsala,Home,Kitchen,Card,Paid Search,2,141.11,0.117,3.0,No
O2025894,2025-12-12,C1141,Small Business,Returning,East,Orebro,Electronics,Mobile,Swish,Direct,1,616.91,0.0,2.0,No
O2025895,2025-11-06,C1137,Consumer,New,West,Boras,Home,Lighting,Swish,Organic,3,183.01,0.04,3.0,No
O2025896,2025-08-17,C1245,Consumer,Returning,West,Halmstad,Home,Furniture,Swish,Social,1,390.14,0.043,5.0,No
O2025897,2025-06-13,C1112,Small Business,Returning,North,Stockholm,Beauty,Skincare,Card,Social,1,68.47,0.035,3.0,Yes
O2025898,2025-12-22,C1073,Small Business,New,North,Vasteras,Home,Lighting,PayPal,Paid Search,1,193.59,0.162,5.0,No
O2025899,2025-10-21,C1171,Small Business,Returning,West,Halmstad,Home,Decor,Swish,Social,1,50.0,0.0,5.0,Yes
O2025900,2025-01-20,C1138,Consumer,New,South,Lund,Sports,Team Sports,Card,Direct,1,80.06,0.085,3.0,No
O2025901,2025-06-15,C1247,Corporate,Returning,West,Gothenburg,Sports,Fitness,Gift Card,Paid Search,1,212.64,0.049,5.0,No
O2025902,2025-01-07,C1034,Small Business,Returning,South,Helsingborg,Sports,Fitness,Invoice,Social,1,319.74,0.063,3.0,No
O2025903,2025-02-27,C1211,Consumer,New,North,Uppsala,Home,Furniture,Invoice,Email,2,451.67,0.148,3.0,No
O2025904,2025-03-20,C1241,Consumer,VIP,West,Boras,Home,Lighting,Card,Affiliate,1,109.76,0.124,5.0,No
O2025905,2025-09-05,C1163,Corporate,Returning,West,Boras,Electronics,Headphones,Invoice,Paid Search,1,108.87,0.032,3.0,No
O2025906,2025-10-31,C1144,Consumer,Returning,North,Uppsala,Fashion,Accessories,Card,Social,1,36.41,0.037,1.0,No
O2025907,2025-04-03,C1177,Small Business,Returning,East,Linkoping,Beauty,Haircare,Invoice,Affiliate,1,23.29,0.109,3.0,No
O2025908,2025-02-20,C1222,Consumer,Returning,East,Linkoping,Electronics,Mobile,PayPal,Social,2,147.34,0.023,6.0,Yes
O2025909,2025-07-01,C1097,Consumer,VIP,East,Orebro,Beauty,Fragrance,Card,Direct,1,118.37,0.2,4.0,No
O2025910,2025-10-08,C1047,Consumer,Returning,East,Norrkoping,Sports,Cycling,Invoice,Direct,1,806.6,0.076,2.0,No
O2025911,2025-09-23,C1016,Consumer,Returning,North,Stockholm,Fashion,Accessories,Invoice,Social,1,20.39,0.072,4.0,No
O2025912,2025-03-02,C1219,Consumer,New,West,Gothenburg,Sports,Cycling,Invoice,Direct,2,771.89,0.072,1.0,No
O2025913,2025-04-30,C1068,Consumer,New,East,,Sports,Outdoor,Card ,Email,2,199.98,0.068,4.0,No
O2025914,2025-06-12,C1041,Consumer,Returning,South,Lund,Sports,Outdoor,Invoice,Organic,4,167.15,0.064,3.0,No
O2025915,2025-08-27,C1026,Small Business,Returning,South,Malmo,Sports,Team Sports,Invoice,Paid Search,2,113.62,0.07,5.0,No
O2025916,2025-04-17,C1175,Corporate,Returning,West,Halmstad,Sports,Outdoor,Swish,Paid Search,2,122.84,0.156,1.0,No
O2025917,2025-09-25,C1227,Consumer,New,North,Stockholm,Electronics,Headphones,Invoice,Paid Search,1,136.55,0.069,2.0,No
O2025918,2025-03-23,C1203,Small Business,Returning,East,Orebro,Sports,Outdoor,Invoice,Direct,1,207.49,0.058,3.0,No
O2025919,2025-11-11,C1113,Small Business,Returning,South,Lund,Electronics,Laptop,Card,Social,1,1075.23,0.061,6.0,No
O2025920,2025-08-13,C1184,Small Business,Returning,North,Vasteras,Beauty,Skincare,Swish,Social,4,45.26,0.052,3.0,Yes
O2025921,2025-04-24,C1184,Small Business,Returning,North,Vasteras,Home,Kitchen,Card,Social,1,103.57,0.0,4.0,Yes
O2025922,2025-06-19,C1133,Small Business,VIP,North,Vasteras,Fashion,Sportswear,Card,Paid Search,1,38.65,0.088,2.0,No
O2025923,2025-07-21,C1046,Corporate,New,North,Stockholm,Fashion,Accessories,Card,Direct,1,36.81,0.007,1.0,No
O2025924,2025-11-03,C1011,Small Business,Returning,East,Linkoping,Home,Decor,Card,Affiliate,1,88.81,0.036,6.0,No
O2025925,2025-09-23,C1038,Consumer,Returning,North,Stockholm,Beauty,Skincare,Invoice,Paid Search,2,47.67,0.077,5.0,No
O2025926,2025-06-23,C1017,Small Business,Returning,North,Stockholm,Beauty,Makeup,Invoice,Organic,1,55.74,0.081,4.0,No
O2025927,2025-10-25,C1102,Small Business,Returning,West,Gothenburg,Home,Lighting,Invoice,Paid Search,1,187.26,0.054,3.0,No
O2025928,2025-08-19,C1243,Consumer,Returning,East,Linkoping,Fashion,Accessories,Swish,Organic,2,34.26,0.018,4.0,No
O2025929,2025-04-21,C1254,Small Business,Returning,East,Orebro,Electronics,Tablet,Swish,Social,1,497.71,0.022,6.0,No
O2025930,2025-01-17,C1197,Consumer,VIP,North,Stockholm,Home,Decor,Card,Social,1,117.91,0.069,4.0,No
O2025931,2025-02-16,C1063,Consumer,Returning,East,Linkoping,Electronics,Headphones,Invoice,Affiliate,1,132.34,0.127,5.0,No
O2025932,2025-11-27,C1064,Consumer,VIP,North,Uppsala,Home,Decor,Invoice,Social,1,106.61,0.141,4.0,No
O2025933,2025-05-01,C1054,Consumer,VIP,North,Stockholm,Home,Furniture,Card ,Direct,1,476.03,0.135,3.0,No
O2025934,2025-01-13,C1161,Small Business,Returning,West,Boras,Home,Lighting,Card,Social,1,208.31,0.082,5.0,No
O2025935,2025-01-27,C1135,Consumer,Returning,North,Stockholm,Home,Lighting,Invoice,Direct,1,248.6,0.05,6.0,No
O2025936,2025-01-23,C1080,Consumer,New,North,Vasteras,Electronics,Headphones,Card,Organic,1,79.42,0.025,3.0,No
O2025937,2025-04-25,C1245,Consumer,Returning,West,Halmstad,Fashion,Sportswear,Gift Card,Direct,2,98.46,0.078,1.0,No
O2025938,2025-02-07,C1000,Small Business,Returning,East,Linkoping,Fashion,Shoes,Invoice,Organic,1,86.0,0.068,4.0,No
O2025939,2025-09-19,C1036,Consumer,New,North,Stockholm,Sports,Outdoor,Swish,Organic,1,163.91,0.119,3.0,No
O2025940,2025-02-07,C1171,Small Business,Returning,West,Halmstad,Fashion,Accessories,Swish,Direct,3,35.93,0.069,5.0,No
O2025941,2025-06-15,C1256,Consumer,New,North,Uppsala,Sports,Team Sports,Invoice,Direct,3,150.2,0.0,4.0,No
O2025942,2025-12-12,C1048,Consumer,VIP,North,Uppsala,Sports,Team Sports,Invoice,Direct,1,100.41,0.137,4.0,No
O2025943,2025-07-15,C1201,Consumer,Returning,West,Halmstad,Fashion,Sportswear,Invoice,Organic,1,112.16,0.001,2.0,No
O2025944,2025-05-05,C1039,Consumer,Returning,North,Vasteras,Sports,Team Sports,Invoice,Direct,1,8.0,0.112,2.0,No
O2025945,2025-03-22,C1107,Consumer,VIP,South,Malmo,Home,Lighting,,Direct,2,150.88,0.103,5.0,No
O2025946,2025-10-19,C1192,Corporate,Returning,West,Gothenburg,Sports,Cycling,PayPal,Paid Search,1,667.38,0.041,4.0,No
O2025947,2025-08-25,C1061,Small Business,Returning,North,Vasteras,Home,Decor,PayPal,Paid Search,1,94.03,0.046,4.0,No
O2025948,2025-08-27,C1186,Corporate,Returning,East,Norrkoping,Beauty,Makeup,Invoice,Direct,1,50.46,0.0,5.0,No
O2025949,2025-06-09,C1118,Corporate,New,North,Uppsala,Beauty,Makeup,Invoice,Email,1,9.94,0.08,3.0,No
O2025950,2025-12-19,C1033,Small Business,Returning,South,Helsingborg,Electronics,Laptop,Card,Email,1,791.06,0.038,6.0,No
O2025951,2025-08-28,C1243,Consumer,Returning,East,Linkoping,Home,Kitchen,Card,Organic,1,109.65,0.046,6.0,No
O2025952,2025-07-30,C1158,Corporate,New,North,Stockholm,Electronics,Laptop,Card,Direct,2,871.39,0.024,4.0,No
O2025953,2025-09-05,C1195,Consumer,Returning,South,Malmo,Sports,Cycling,Swish,Direct,2,510.06,0.021,2.0,No
O2025954,2025-03-12,C1174,Consumer,Returning,West,,Sports,Cycling,Card,Affiliate,1,811.17,0.058,3.0,No
O2025955,2025-09-22,C1223,Corporate,Returning,West,Gothenburg,Sports,Team Sports,Card,Affiliate,2,104.21,0.162,,No
O2025956,2025-08-12,C1191,Consumer,New,West,Gothenburg,Fashion,Accessories,Card,,2,54.77,0.112,3.0,No
O2025957,2025-04-28,C1175,Corporate,Returning,East,Norrkoping,Home,Kitchen,Card,Affiliate,1,45.19,0.087,6.0,No
O2025958,2025-05-09,C1203,Small Business,Returning,East,Orebro,Beauty,Haircare,Card,Email,1,29.34,0.045,4.0,No
O2025959,2025-11-27,C1109,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Card,Organic,1,157.13,0.129,4.0,No
O2025960,2025-01-05,C1009,Consumer,Returning,South,Helsingborg,Beauty,Haircare,Card,Social,1,45.66,0.068,3.0,No
O2025961,2025-03-09,C1215,Consumer,Returning,North,Stockholm,Sports,Fitness,Swish,Social,2,269.73,0.085,1.0,No
O2025962,2025-10-18,C1110,Corporate,Returning,East,Norrkoping,Beauty,Fragrance,PayPal,Social,1,70.11,0.065,5.0,No
O2025963,2025-08-07,C1093,Small Business,Returning,West,Boras,Home,Decor,Invoice,Social,1,103.36,0.043,2.0,Yes
O2025964,2025-04-03,C1045,Small Business,Returning,North,Uppsala,Electronics,Tablet,Card,Organic,1,517.37,0.08,3.0,No
O2025965,2025-09-26,C1196,Consumer,VIP,West,Boras,Fashion,Sportswear,Card,Organic,2,122.88,,3.0,No
O2025966,2025-06-19,C1136,Consumer,Returning,West,Halmstad,Home,Kitchen,Card,Organic,1,185.05,0.03,3.0,No
O2025967,2025-08-25,C1117,Small Business,Returning,East,Orebro,Electronics,Tablet,Swish,Paid Search,1,695.37,0.0,5.0,No
O2025968,2025-10-29,C1222,Consumer,Returning,East,Linkoping,Fashion,Shoes,Invoice,Organic,2,74.94,0.04,4.0,No
O2025969,2025-02-02,C1202,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Invoice,Email,1,211.66,0.086,5.0,No
O2025970,2025-06-23,C1121,Small Business,Returning,North,Stockholm,Electronics,Headphones,Card,Social,1,127.13,0.006,4.0,No
O2025971,2025-02-25,C1249,Corporate,Returning,West,Gothenburg,Electronics,Tablet,Card,Email,1,554.22,0.17,5.0,No
O2025972,2025-05-09,C1176,Small Business,Returning,North,Stockholm,Home,Furniture,Card,Paid Search,2,1063.24,0.144,3.0,No
O2025973,2025-08-31,C1143,Corporate,VIP,South,,Beauty,Fragrance,Invoice,Social,2,48.21,0.067,4.0,No
O2025974,2025-09-24,C1044,Consumer,Returning,North,Stockholm,Home,Lighting,Card,Organic,2,170.87,0.0,3.0,No
O2025975,2025-11-17,C1027,Small Business,Returning,North,Stockholm,Home,Furniture,Card,Email,1,430.02,0.096,8.0,Yes
O2025976,2025-01-06,C1049,Consumer,VIP,North,Uppsala,Electronics,Laptop,Gift Card,Social,2,1625.78,0.1,3.0,Yes
O2025977,2025-07-27,C1009,Consumer,Returning,South,Helsingborg,Fashion,Accessories,Card,Organic,1,61.3,0.023,2.0,No
O2025978,2025-07-05,C1017,Small Business,Returning,South,Helsingborg,Beauty,Skincare,Invoice,Organic,1,48.28,0.018,,No
O2025979,2025-01-20,C1085,Small Business,Returning,West,Halmstad,Beauty,Skincare,Invoice,Email,1,52.32,0.135,4.0,No
O2025980,2025-06-18,C1164,Corporate,Returning,East,Linkoping,Electronics,Headphones,Card,Organic,1,129.97,0.05,5.0,No
O2025981,2025-06-08,C1014,Consumer,New,North,Vasteras,Electronics,Laptop,Card,Email,1,1023.14,0.124,2.0,Yes
O2025982,2025-06-14,C1075,Consumer,VIP,North,Stockholm,Fashion,Sportswear,Swish,social,1,53.08,0.051,2.0,No
O2025983,2025-09-14,C1249,Corporate,Returning,West,Gothenburg,Electronics,Tablet,Swish,email,1,787.41,0.017,4.0,No
O2025984,2025-01-16,C1040,Consumer,Returning,East,Linkoping,Beauty,Haircare,Swish,Paid Search,2,35.79,0.049,7.0,Yes
O2025985,2025-07-17,C1169,Consumer,Returning,North,Uppsala,Electronics,Laptop,PayPal,Organic,2,1039.02,0.042,3.0,No
O2025986,2025-09-10,C1039,Consumer,Returning,North,Vasteras,Fashion,Sportswear,PayPal,Social,1,69.04,0.097,3.0,No
O2025987,2025-09-25,C1013,Consumer,Returning,West,Halmstad,Electronics,Laptop,Swish,Paid Search,1,1237.91,,1.0,Yes
O2025988,2025-10-15,C1161,Small Business,Returning,North,Vasteras,Electronics,Mobile,Swish,Paid Search,1,348.56,0.049,3.0,No
O2025989,2025-11-24,C1050,Consumer,Returning,East,Linkoping,Home,Lighting,Card,Organic,1,198.0,0.052,6.0,No
O2025990,2025-09-11,C1207,Consumer,New,North,Stockholm,Fashion,Jackets,Invoice,Email ,1,123.77,0.173,1.0,Yes
O2025991,2025-08-16,C1002,Small Business,New,South,Lund,Electronics,Headphones,Card,Social,1,207.95,0.044,1.0,No
O2025992,2025-06-12,C1102,Small Business,Returning,West,Gothenburg,Fashion,Sportswear,Invoice,Email,1,94.05,0.104,3.0,No
O2025993,2025-06-21,C1079,Consumer,VIP,East,Linkoping,Electronics,Tablet,Card,Direct,1,436.84,0.147,6.0,No
O2025994,2025-08-24,C1014,Consumer,New,North,Vasteras,Electronics,Headphones,Swish,Social,1,149.63,0.086,3.0,Yes
O2025995,2025-11-24,C1207,Consumer,New,North,Stockholm,Home,Decor,Swish,Affiliate,1,74.55,0.059,3.0,No
O2025996,2025-09-18,C1220,Consumer,Returning,West,Halmstad,Sports,Team Sports,Card,Social,1,87.32,0.001,3.0,No
O2025997,2025-08-04,C1243,Consumer,Returning,East,Linkoping,Electronics,Headphones,Paypal,Paid Search,2,294.1,0.039,6.0,No
O2025998,2025-05-27,C1039,Consumer,Returning,North,Vasteras,Fashion,Accessories,Gift Card,Affiliate,1,65.29,0.025,3.0,No
O2025999,2025-09-25,C1216,Consumer,VIP,North,Uppsala,Electronics,Mobile,Swish,Paid Search,1,480.14,,3.0,No
O2026000,2025-03-02,C1252,Corporate,Returning,North,Uppsala,Electronics,Tablet,PayPal,Organic,1,580.35,0.068,3.0,No
